,name_and_description,conservative
6200,lonely generalist in world full of specialists,0.0
6201,Pro choice Responses will be ignored Feel free to repost Pro choice for life will never change my mind,0.0
6202,transuranic impertinent volatile irrelevant calcic invisible undissolvable unextractable unobjectionable Thought for that in long excruciating hours,0.0
6203,🌊 🇵🇷 🇺🇸 🏳 ️ ‍ 🌈,0.0
6204,Aquarius Animal lover Vegan BSB 💜 💚 Travel bug Bring little sparkle everywhere you go ✨ ✨,0.0
6205,Liberal Lefty Member of the Resistance In Love with my Wife All MAGA imbeciles blocked FBR Follow Back Resistance BLM,0.0
6206,Uconn 🐾 all do is retweet stuff relate to 🤷 ‍ ♀ ️,0.0
6207,👑  Je vis par curiosit é Woop woop,0.0
6208,Photographer Animal empath liberal marcher and proud feminist Married to my wife of 33 years 🏳 ️ ‍ 🌈,0.0
6209,Educated professional retired Mother Daughter Grandma Wife Animal lover Love my country but not the politics,0.0
6210,gusto ko na maging 30 years old,0.0
6211,Artist dog lover loving family Must Impeach replace Orange Menace GOP are all complicit President Pelosi could be possible Resister Sister,0.0
6212,Latina writer director mom,0.0
6213,,0.0
6214,Our country is waking up Resist Impeach And Remove Marie Yovanovitch Is Patriot Happy Blue Year,0.0
6215,person of the theatre frequently running the bases between nyc philly ❤ ️ she her,0.0
6216,,0.0
6217,,0.0
6218,🐾  mixed bag 🎭,0.0
6219,Star Wars fanatic moviegoers convention goers love going to universal studios and Disneyland Stan lee supporters love meeting celebrities save our planet,0.0
6220,Musician Artist Student of the game Psychology Sociology Changing the game by living the Mpossible way Artist for MpossibleMusic,0.0
6221,👁 ️,0.0
6222,Tech worker by day Gamer by night Working Mom 24,0.0
6223,,0.0
6224,,0.0
6225,,0.0
6226,💚  really enjoy being called feminazi ig guadapinazo,0.0
6227,🦍  hopping hapa onehealth wildlife conservationist primatologist vettech filmmaker onehealthpro thegreatcall explorersclub wingsworldquest ctphuganda,0.0
6228,Life Long Sun Devil ☀ ️ 😈 Sr Campaign Manager NARAL Baria for MS CM pphp PPSATSC TheAtlasProject fladems AZDemParty Alum,0.0
6229,NYTimes journalist Currently reporting on international fashion consumer businesses London based Ex FT in NYC My DMs are open if you have tip,0.0
6230,vocalist Entertainer daughter sister All ♥ ️ God first 🙏 🏻patriot Trump 2020 MAGA 🇺🇸 💯 Not looking for love do not DM me thanks,1.0
6231,Proud member of The Resistance,0.0
6232,There is lot of cool chicks out there,0.0
6233,닥쳐 안그럼 니 얼굴 아파,0.0
6234,🌎 ✨  WE THE PEOPLE MUST SAVE OUR EARTH DEMOCRACY Prog Dem Kneel for racial all injustices ProChoice Science determines our entire lives 🌎 🌦 🦠 🔬 🐬 🌲 🧬 🍏,0.0
6235,you are what you love 💙,0.0
6236,docente abogada desesperanzada,0.0
6237,Pantha ❤  God 1st 🤲 DZ 🇩🇿 The ones who know the least are always the first to judge you Dappy ❤ Team JT Team Dappy Jevaneer Macer Hip Hop Lover BS Barmy Gfamily,0.0
6238,🇨🇦  Official PaulWesleyCanada 🇨🇦 Fansite 10 years meeting Paul is EPIC Dub Latest Updates Events News Instragram Facebook Follow amazing paulwesley,0.0
6239,California girl currently living in the Sunny Coachella Valley love desert sunsets and traveling to National Parks with my twin sister 🌵 🌵,0.0
6240,,0.0
6241,Voyager Mother Dreamer Crafter Freelance writer Blogger Storyteller,0.0
6242,Nebraskan military mom Vote Blue No Matter Who Never Trumper Resist 🌊 🌊,0.0
6243,🇦🇺 🤓  Concerned and Horrified World Citizen Macro thinker retired psych soc scientist Avid infomaniac politics society history economy markets,0.0
6244,diabolically lazy South Korea guy with PhD in Biological Science 🏳 ️ ‍ 🌈 An unfathomably devious far flung correspondent at,0.0
6245,❄  ᵍᵒᵗ ᵖˡˡ ᵗᵇᵇᵗ ᵗʰᵗ ᵒⁱᵗⁿᵇ ᵃʰˢ ᵗʰᵉ¹⁰⁰ ᵗⁱᵘ ᵇˡˡ ˢᵒ ᵛⁱᵏⁱⁿᵍˢ ᵍˡᵉᵉ ᵗʷ ᶠʳⁱᵉⁿᵈˢ• ｍｉｄｄｌｅ－ａｇｅｄ ａｃｔｒｅｓｓｅｓ• ᴍᴀʀᴠᴇʟ sᴛᴀʀᴡᴀʀs ᴅᴄ• ᴏᴄᴇᴀɴ is8 ᴀQᴜɪᴇᴛᴘʟᴀᴄᴇ ɪᴛ• ᴅᴅʟ ʜꜱ 5ʜ sᴄ ᴍᴀʙᴇʟ•,0.0
6246,campaign catalyst power builder for flhousevictory author speaker barackobama admin and 08 12 campaign alum For bookings BookPRSanDiego,0.0
6247,Girls can do anything 💪 🏼,0.0
6248,자네 중년식이 되어 볼 생각 없나,0.0
6249,,0.0
6250,🗽  Unapologetic social media nerd Lifelong TV scholar Proud member of the Resistance and Team ewarren Impeached Blue Wave 2020 Resist FBR ERA IMPOTUS 🌊 🍑,0.0
6251,Wife mom of Congenital 💙 Defect awareness Mama 🐻 Feminist She Persisted Resist ACA Protect Our Care Healthcare Voter CHD CA39 Little Lobbyists End NF,0.0
6252,,0.0
6253,Communications Strategist member of DemPartners Former journalist Writer Coldplayer SPURS fan going back to ABA days Views are my own,0.0
6254,No one is above the law Bribery and obstruction are illegal Trump is Russian asset and very real danger to our National security impeach 45,0.0
6255,🏳 ️ ‍ 🌈 🇦🇺 🔥 🌏 🙏  Love living really since ca not do it when Im dead My opinion is my own and bring it to you free of charge,0.0
6256,Why What When How am curious about all things big and small block all MAG Ats,0.0
6257,Concerned citizen love to cook listen to music watch news comedies sometimes the same thing reading TheResistance NeverAgain Geek Resist NO porn lists,0.0
6258,,0.0
6259,🇵🇷 🇲🇽 🇺🇸 Music books and whiskey Political Concert Junkie Jwalkerz,0.0
6260,growth is not found in comfort ✨,0.0
6261,,0.0
6262,,0.0
6263,,0.0
6264,🤪  BTS Fan Account,0.0
6265,Random frenchie am me but stronger though it does not always feel like it «Luck is the idol of idle »,0.0
6266,probably little too blunt definitely extremely nerdy,0.0
6267,Resister Vote Blue 2020 No DM is Blue wave baby Turn Florida Blue,0.0
6268,Student of history leadership art theater lover news junkie,0.0
6269,Remember the sun is always shining even if you do not see it,0.0
6270,🌈  Atheist Equalist LGBTQ ally Love smart men books and movies Also cats sarcasm and the colour Red FCKNZS Wir Sind Mehr,0.0
6271,Love for life,0.0
6272,Inspirational Speaker Award winning Child rights expert visiting fellow at Oxford Brookes Uni Expert leadership mindset self dev coach own views,0.0
6273,Jack of all trades Lover of plaid Trot the globe and call SF home Founder CEO of Demonstrate PR tweets are my opinions,0.0
6274,,0.0
6275,📣 🗽 🇺🇸 🌎 🎨 ⚜ ️  Mom of girls felon and lawyer adore BOTH not ez the lawyer 😉 Artist IG lgm3732 🏞 🌄 📸 💙 FOLLOW IDEAS NOT People,0.0
6276,WW Director Oracle Smart Cities Foreign affairs national politics fan Russian Studies Tufts Alum Tweets my own opinion RT interesting ❤ ️ Running Tennis,0.0
6277,Pop culture Politics Puppies Pokemon From small town living in the big city CSULB grad HR professional Disneyland AP RESIST ✊ 🏼 ✊ 🏽 ✊ 🏾 ✊ 🏿 ♒ ️ 🏳 ️ ‍ 🌈,0.0
6278,Bloomberg Radio TV Anchor Seeker of Truth Happy in the water sailing diving on yoga mat and on air Opinions are my own Retweets are not endorsements,0.0
6279,💙 🌊 💙  Biologist microbiologist gardener nature lover truth seeker resist,0.0
6280,,0.0
6281,🧢  Liberal DEMOCRAT Pro Union Decorated US Veteran TAX THE RICH Science Will vote for any Democrat for President except Bloomberg Buttigieg Biden,0.0
6282,🎶 🎵 🎶  Oakland born living in Salem Oregon love music my friends family football Proud Democrat Activist Resist Insist Persist Enlist,0.0
6283,🇨🇦 🇨🇦  Watching Sharing New Media From Some Of The Best Sources Online,0.0
6284,Someone has to talk about it,0.0
6285,No soy nadie por ahora,0.0
6286,🌊 🌊 🌊 Veteran and lover of Liberty am Dem and trump hater Deal with it Oh and curse LOT Resistance Please do not DM me,0.0
6287,® 🇵🇭  Ask Goyo 🇵🇭 🇵🇭 🇵🇭 Roadto 2022 🚙 🏔 🗺,0.0
6288,é é 🎥 ❤ ️  CRC 🇨🇷 PAM 🇵🇦 Cine TV UVēritas 🎥 IG joseandresmg16,0.0
6289,🗽  ❄ ️ Badass Snowflake 🌈 Hillary Won 🤟 🏽Gun Control Now 🌎 No Walls ⚖ ️ Roe Settled Law 👿 Saudi Arabia is NOT ally 💩 HELLYEAH45is IMPEACHED,0.0
6290,🆘 Boycott NRA 🚫  struggling desire kindness compassion in the reality of 46 📎 🌊 Peaceful Protest Resist Dont Look Away Take Knee Never Again Climate Action Now,0.0
6291,,0.0
6292,31 CTL ATL GOD 1ST Timeless Lover Sag Band Panthers Writer Dec Aand,0.0
6293,MOCK ⭐ ️ Media Musician 🎶 Doggotainer Write Record Jingles Theme Songs ANYTHING run Doggotainment LA is premiere amusement show dog parties and weddings,0.0
6294,Fire fighter EMT who serves all and believes in Liberty and Justice for ALL Americans 🌊 ❤ 🇺🇸 👨 ‍ 🚒,0.0
6295,🦖 ♈ ️ French musician music producer composer songwriter mix engineer movie addict Music ➡ ️,0.0
6296,,0.0
6297,🇮🇪 🇺🇸 ☘ Navy Vet Union Member Liberal AF Democrat Atheist The Resistance Vote Blue 🌊 🌊 🌊 🌊 OlllllllO ❄ ❄ Fucktrump Fuck GOP nofilter prochoice NOLISTS,0.0
6298,45 years doing women is health we ca not go back,0.0
6299,웃긴 거 잡소리 아무말 대잔치 Rainbow Flag 🏳 ️ ‍ 🌈 주접레즈 페미니즘 배우는 중,0.0
6300,Omnia vincit amor,0.0
6301,The Official Twitter Page for SHE VET iNSPIRES Meet Army Veteran Film TV Producer Diversity Inclusion Recruiter Sistah Soldier TRANSITIONTHURSDAYS,0.0
6302,🌻  Poeta filósofa amante de la ciencia de la música del cine de la í sica cuántica del universo del arte amante de la vida,0.0
6303,💃  ♥ ️ 🇺🇸 MAGA 🇺🇸 ♥ ️ Trumpette 💃 Be Best ♥ ️ MAGALOVE ♥ ️,1.0
6304,Bernie 2020 Bernie Sanders Not My President Impeach Trump Impeach 45 Refugees Welcome Immigrants Welcome No Ban No Walls No Raids Black Lives Matter,0.0
6305,Husband Father President Trustee Jefferson Union High School District UCD Alum,0.0
6306,Resistance feminist 🚺 life long Dem Vote Blue ⬆ ️ ⬇ ️ ticket fight for All for Democracy We will not be free if loser gets more yrs Climate ER 🌎 🌊 🌈 🇺🇸,0.0
6307,Award winning publicist owns Serendipity PR Writes for indiaCSR Believes in serendipitous connections Published Author of The PR Knowledge Book,0.0
6308,Author award winning spy Thriller Foliage Louisemoscow lefthanded Gemini Chicago Paris LA DePaulU alum Resist,0.0
6309,Nonprofit professional advocate for inclusion equity Reformed performer director There are only two mantras yum and yuck Mine is yum Tom Robbins,0.0
6310,Founder of Plaintiff Litigation Group Co Chair of Seattle Community Police Commission Dad to Matilda and Sam,0.0
6311,Pop Culture Fashion Journalist 👸 🏻 🍊 Fashion Police Top Cop usweekly 🚔 💌,0.0
6312,í  Nerda del medioambiente Fashionista culposa,0.0
6313,,0.0
6314,🌻  Searching for faith love and new stuff on Netflix 🤙 🏼,0.0
6315,DIVERSITY RULES Women of the Writers Guild of America West Female Filmmaker Friday Women TV Writers Women Screenwriters Women In New Media,0.0
6316,1995 Unicorn Artist,0.0
6317,DAT  DEMOCRAT Still With Her All children are the responsibility of all adults Resistance Blue Wave 2019 Gun Sense NO LIST Disaster Assist Team Keeping you informed,0.0
6318,Open minded conservative Proud patriot and Trump supporter Ready to fight for USA No messages plz MAGA KAG Trump 2020 WWG1WGA,1.0
6319,Smile So Cali girl proud of it Love God my country family friends Twitter Philanthropy,0.0
6320,hard working busy mom,0.0
6321,weirdo,0.0
6322,am more like pizza cutter small round and will slice your neck pittsburgh H2P,0.0
6323,Happily married and retired in Tucson pray for all who have lost lives and suffered at the hands of Trumps greed Patriots Rise,0.0
6324,🏳 ️ ‍ 🌈 🤡 🥵  🌸 veces me creo informatico otras lo soy ⤵ ️ Marvel trash soy una dramas de la hostia 🌝 🔨 Lo único importante de mi vida es que conoc í Thor 🔨,0.0
6325,like the moon,0.0
6326,Raised republican now black sheep Nasty Woman Tried to be the change and ran for office lost but still causing good trouble,0.0
6327,😍 🤩 🥳 😎 ❤ ️ ✈ ️  IFBP flight Catholic Vol Eng INST for Missy Int studies Fam military veterans Do not be rude Not here for dating MAGA,1.0
6328,Cultivator of collaborative culture bookworm news junkie,0.0
6329,French and Indian cinema industries will rise,0.0
6330,✨  🍎 📚,0.0
6331,Recreation Therapist CTRS TRO Neuro Rehab Mother Daughter Sister Friend and Advocate Focus on ABILITIES Trust Your Instincts,0.0
6332,,0.0
6333,Blessed to be Christian wife to good man mother to productive kids who know how to give love and receive love Grandkids are the icing on the cake,1.0
6334,do you remember the first time,0.0
6335,🌊 🌑 ♓ ️  BA Historian MA History ‘21 🇺🇸 🇩🇪 ❤ ️ 💛 🦍 PSU OAGAAG,0.0
6336,몽찰 Killchalla 파는 사람 최애 Elizabeth Olsen FUB FREE 20↑,0.0
6337,🌹 ⚔ ️ 😷  1n년째 퀸 Queen 친러 겸 더후 The Who 처돌이 MCU DCEU 해외 영화 드라마 축구 등등 얕고 넓은 덕질 주의 리트윗 개많고 욕 가끔 인장 시양님 si yang,0.0
6338,🌊 🇵🇷,0.0
6339,Kind words are short and easy to speak but their echoes are truly endless Mother Teresa Fanatic will take look at anything you recommend,0.0
6340,❌ ❌ 🇺🇸  MAGA TRUMP2020 WWG1WGA Ret K9 ❤ ️ 🇺🇸 military 1st responders Trust the plan Trust God 💯 FB PATRIOTS Democrat or an American ca not both,1.0
6341,Air Force Retired Gamer just trying to live good life,1.0
6342,,0.0
6343,MSNBC CNN Should have hr daily segments All Things Voting ONLY 46 of 18 34yo voted in 2016 70 in 2020 We Win Have say VOTE on Election Day,0.0
6344,made it all the way past austin city limits,0.0
6345,🇺🇸 ☮ ✊ 🕊 🗽 ❄ 🌊  True Patriots Our Democracy Unity Inclusivity Diversity Community One People Resist FBR Impeach Remove Incarcerate Trump,0.0
6346,⚜ ️ ⚜ ️  Red beans and rice did not miss her,0.0
6347,🕷  Impact Films Award winning Director Producer Journalist Director of the WakeUp Foundation Wake up Europe,0.0
6348,Hedonistic 🌞 ig Sancheznatalyyy,0.0
6349,sure like discuss all kinds of stuff But am huge Liverpool and Juventus fan RETWEET AND LIKES DOES NOT NECESSARILY MEAN ENDORSEMENT,0.0
6350,Artist Photographer Be Kind The world needs more kindness actually joined in 2018 not 2013,0.0
6351,jones BBQ foot massage,0.0
6352,✨  GO is ⚾ ️ WSU Alum 2018 ❤ ️ 🐾 SHBM 👩 🏼 ‍ 💼 My friends call me sabs 🤷 🏼 ‍ ♀ ️,0.0
6353,💃  내 주머니 속 쩜오디 Little Women Movie Team Lara Jean 💛,0.0
6354,Award winning films from annalisap author of Girlfriend in Coma The Great European Disaster Movie Europe At Sea out now,0.0
6355,🚂  FB GenFlynn ClareMLopez 🐇 🚂 MAGA CANCER Hannity Judge Jeanine Lou Dobbs Dr Coldwell,1.0
6356,😬 😬  왜 덕질을 시작해서 이고통을 겪는가 성인오타쿠,0.0
6357,,0.0
6358,,1.0
6359,Hosts opticalpodcast • Makes at vixenlabs • Tends at kilaueacove • Volunteers at ScarecrowVideo • Believes in science • Jokes opinions are my own • genderpronouns,0.0
6360,have lots of hair and like ugly things voted for Trump get over it Pro Men Pro Life 🇺🇸,1.0
6361,love music dancing and roller derby The beach is my happy place Self confessed nerd lover of sci fi,0.0
6362,,0.0
6363,💫  Women is Wrestling ❤ ️,0.0
6364,Independent lover of books gardens and pets Love truth and facts so anti Trump,0.0
6365,비건 지향 페스코 팬섹슈얼 리트윗 끄기를 추천합니다 맞팔은 직접 만나 뵌 분들을 위주로 합니다,0.0
6366,consider retweet Maybe will look at this later list,0.0
6367,Global Content Partnerships Twitter Hazy IPA chaser True crime podcast aficionado Here We Go 🏳 ️ ‍ 🌈 👩 ‍ 👩 ‍ 👧 ‍ 👦,0.0
6368,wake up excited to discover new talent explore extraordinary characters and immerse myself with brave storytelling Founder,0.0
